episode,absolute error
1358,10156.7831290175
1359,9113.908284631683
1360,10568.233754616813
1361,15811.47835634689
1362,14111.5356771803
1363,9185.62074155784
1364,13135.379661430485
1365,18075.524023229973
1366,11381.017733787716
1367,17480.754432066125
1368,9894.56157454704
1369,8816.489522033266
1370,12137.87607019862
1371,9274.119275302108
1372,18527.40365630452
1373,10424.517175293562
1374,15625.634205568056
1375,18018.21347261914
1376,13630.055655459892
1377,11443.26383027594
1378,9409.929840001452
1379,10479.441928116788
1380,10827.73719566226
1381,13643.076916593913
1382,10179.352624764457
1383,10640.053344974844
1384,16049.606154923264
1385,9261.998122688536
1386,12373.716889829357
1387,9705.528050107354
1388,13076.596272678582
1389,11126.89002406079
1390,11320.871908436837
1391,10936.878361574942
1392,8751.547085905715
1393,10909.62264639931
1394,11159.011601735616
1395,8027.059314288551
1396,7393.31679576058
1397,9931.406220580438
1398,14854.639682852168
1399,8903.270705664654
1400,8925.860534906016
1401,7862.016432112005
1402,10732.89375267476
1403,10611.02201903909
1404,12634.89568165332
1405,9984.744122844932
1406,8909.42344027169
1407,11156.357046804758
1408,9735.644519768504
1409,11955.14653870795
1410,10083.12471998147
1411,10320.05608888157
1412,10892.461268627578
1413,14544.531441869918
1414,9852.38346623836
1415,10438.244042861368
1416,8809.805667704077
1417,10811.700273583332
1418,20507.565995989586
1419,7901.441186012304
1420,9659.88540736232
1421,10252.225978972449
1422,9208.363158670638
1423,7984.129759711452
1424,9288.974878900648
1425,8183.500212911833
1426,7743.884276294701
1427,7076.760118777193
1428,8147.903192735343
1429,8765.604429969762
1430,7704.038410524304
1431,8853.389783546265
1432,11190.79250133351
1433,9475.098807626668
1434,9938.957913417302
1435,8048.083468879192
1436,8286.932352390193
1437,10782.89737761284
1438,10412.08971749335
1439,13049.83528994224
1440,10024.845821736792
1441,9858.667476752576
1442,8120.986621878022
1443,7966.19575474195
1444,10638.34732376518
1445,9947.361233806145
1446,8611.322340050678
1447,7797.940511634789
1448,7090.434132613967
1449,13147.633471709574
1450,15697.643010184123
1451,9715.343972719158
1452,13807.764334343185
1453,9533.633728145627
1454,8376.684442851823
1455,7450.515471372529
1456,9174.459096919549
1457,8458.364447678061
1458,10781.1102595208
1459,10098.64857878723
1460,9517.916672404404
1461,7757.058176848532
1462,11452.478484158111
1463,5947.355533510392
1464,7133.178685850631
1465,9051.172579968415
1466,7229.138747340775
1467,8430.687868083418
1468,9090.32995300484
1469,9512.149351713884
1470,6558.176680825436
1471,5770.323826147962
1472,7754.381106538236
1473,17869.010542388125
1474,8540.833485231145
1475,9376.27403288614
1476,11216.09304250341
1477,6395.42899898179
1478,9015.722704123857
1479,11227.84108250653
1480,11389.201654511508
1481,6836.272920489524
1482,7479.485184252375
1483,10472.110617438031
1484,10995.673831573284
1485,11090.966769064406
1486,8949.05970513912
1487,7891.797892261236
1488,9859.60468736734
1489,7778.92112741905
1490,17635.616358146606
1491,9191.356325755734
1492,10989.00123425752
1493,13356.43454986052
1494,9601.481442641649
1495,13442.301527511485
1496,8458.503125192678
1497,8571.887446671251
1498,12736.914956551902
1499,12924.87765930114
1500,9295.107184244893
1501,9157.492042657284
1502,8334.098934127418
1503,9800.999679955936
1504,10432.758997227793
1505,7666.286587241668
1506,9259.337201333276
1507,11772.787906051084
1508,12691.034209146092
1509,8596.364084945506
1510,9498.337295908208
1511,13762.855237815284
1512,11598.730394137849
1513,9920.094276899532
1514,9131.746078252148
1515,8188.675240103184
1516,24882.72918274052
1517,13425.613104098946
1518,7517.512184579571
1519,6474.780976120717
1520,8653.80437445948
1521,21594.20273754078
1522,9568.57276618098
1523,6373.374546639103
1524,9749.1028337163
1525,10450.66997266288
1526,24822.20405124386
1527,7317.287947303163
1528,8860.479437782345
1529,6460.952089169074
1530,7728.98069054795
1531,10094.599360411978
1532,6199.607973340424
1533,21737.48673548755
1534,10568.738252204195
1535,8484.489506720742
1536,7543.176298377313
1537,16153.292210709757
1538,25313.17021917899
1539,12199.656416703196
1540,8989.494431677555
1541,8679.518821912518
1542,7444.327377303623
1543,6769.666106411351
1544,9630.558809339467
1545,6616.100687460239
1546,10791.623228034025
1547,7286.175597751603
1548,13065.737895541288
1549,10129.401438451549
1550,8560.902295356025
1551,9692.335723562355
1552,7674.050385155939
1553,8810.145215412726
1554,10258.390361644051
1555,10865.368455649725
1556,10270.711360779129
1557,8526.879920275589
1558,11821.050155782286
1559,17347.44634352478
1560,8165.969776443508
1561,6473.282947578421
1562,13813.173259685982
1563,17192.84001775286
1564,10138.072465006944
1565,7498.4004906859345
1566,10112.135034484943
1567,11487.165869151344
1568,8466.946813147732
1569,8344.284612475987
1570,10108.468753849722
1571,9506.662513824756
1572,7225.473201440281
1573,8785.154941947783
1574,10085.996484848083
1575,7461.226065855101
1576,10701.066646107043
1577,8531.896343090186
1578,13446.912422894851
1579,10413.01045219854
1580,8394.692438083859
1581,25064.33046940072
1582,7294.074165105619
1583,9574.174507911868
1584,12402.949516445002
1585,21973.40320430803
1586,11803.8128906732
1587,17565.33661741778
1588,8210.270354023647
1589,9488.322462242368
1590,7537.996899753353
1591,8110.248904172073
1592,12350.6816508959
1593,7621.887809565856
1594,7134.8077108144
1595,15650.416978348172
1596,12508.842349284976
1597,8876.855282067061
1598,11330.259560912786
1599,9815.548611015449
1600,14047.483784025508
1601,8070.05193512747
1602,9269.787063783288
1603,8989.301227649828
1604,8309.363110170232
1605,11377.54767058155
1606,7865.51332527954
1607,8483.269786112
1608,9676.087642470357
1609,9572.713807293248
1610,10889.879249200008
1611,7224.202626829556
1612,8989.438774206728
1613,7949.165065582129
1614,12380.624406905406
1615,13844.861942920788
1616,14273.229247555091
1617,8531.258483294829
1618,10019.69181812556
1619,7165.281160783348
1620,9135.14403412599
1621,12820.581418222837
1622,11100.53956707232
1623,8668.166307497664
1624,12158.890081919995
1625,27083.20606516806
1626,9481.089648355171
1627,14249.40766409379
1628,26439.094198429368
1629,8836.367890892947
1630,17790.72643462633
1631,11589.197252547274
1632,8882.869197745313
1633,10215.090105484422
1634,9830.04687509785
1635,12394.55676869258
1636,11394.761507438976
1637,7750.533386668379
1638,9613.739654862118
1639,13779.961208776656
1640,9487.644286232113
1641,11133.971453436594
1642,10706.937390911156
1643,9679.582639111695
1644,10088.380842294891
1645,7101.880374017746
1646,10046.883784467684
1647,13094.387299952305
1648,9344.138702877312
1649,10479.412399234923
1650,12602.998410392473
1651,9892.764894958498
1652,15490.45779099014
1653,11188.591595116148
1654,10714.020336590323
1655,12939.18764082068
1656,6485.060338097719
1657,10531.459789954746
1658,8677.399932290187
1659,11692.727742645273
1660,8431.473398431139
1661,9626.6802793798
1662,8986.317021595327
1663,10969.710991668162
1664,12108.679420446577
1665,10367.506185938522
1666,9038.37570231187
1667,13075.060204955256
1668,7802.041737566015
1669,12091.978743208349
1670,12171.537400115816
1671,8342.193864173098
1672,6386.953862567964
1673,13999.480599476936
1674,14880.093997878885
1675,6614.976266151427
1676,17551.82783519593
1677,8696.278048476272
1678,12491.588432533734
1679,11498.494928511467
1680,12679.116429692876
1681,15152.135174657304
1682,9002.123005308056
1683,7759.187660704825
1684,9685.824710452383
1685,12766.962801598913
1686,12769.79071231583
1687,12551.844126499804
1688,11406.570741716458
1689,14944.379228857191
1690,7057.754417489778
1691,12041.25145216056
1692,11821.954150833331
1693,10354.050074654826
1694,5574.275527241579
1695,9033.899040664057
1696,9425.805942422434
1697,7819.839811629151
1698,10448.64311211786
1699,8093.404644801283
1700,11307.424033228408
1701,14550.896141341133
1702,11972.500707649044
1703,8546.290930130168
1704,10863.9647446584
1705,13695.049612588838
1706,8293.913141271898
1707,9063.848075525992
1708,14801.89042813864
1709,10258.438820865997
1710,8763.489148007387
1711,10854.313101627127
1712,11150.538363253789
1713,12528.971544494643
1714,10281.931976586888
1715,7949.859726976831
1716,14694.890131430602
1717,10708.311086960392
1718,12966.803670313144
1719,13286.93193529581
1720,6820.289712153031
1721,10382.535976897942
1722,7715.345555019904
1723,8088.021024292889
1724,12710.136290699316
1725,8126.019153890773
1726,11058.68498579132
1727,12006.13131446696
1728,8829.421757891516
1729,11504.779213934233
1730,10814.22023476529
1731,7807.645381135614
1732,14063.263378883204
1733,7386.154848550324
1734,10254.190378394367
1735,10605.483266860716
1736,15188.725514187963
1737,8986.561895147144
1738,10246.475365211372
1739,9408.650214862895
1740,8481.663172993563
1741,8234.075213860639
1742,7394.2815104587135
1743,8815.021595639417
1744,9720.05337601787
1745,22722.77865705185
1746,11353.957974172636
1747,6888.272821738022
1748,8154.647694619033
1749,7988.601636434704
1750,7460.181914737816
1751,9018.264774900124
1752,13709.405533329586
1753,12595.810548543988
1754,15289.8374970956
1755,10105.372739581147
1756,13837.213197029085
1757,11592.889393560288
1758,10086.336021167435
1759,8676.650374957866
1760,6314.14724274293
1761,8669.789818972115
1762,9248.050103456124
1763,11478.542066722312
1764,17537.36283387252
1765,12774.533912112132
1766,16348.281738453376
1767,15382.581034181889
1768,11743.897982327144
1769,8273.324726182569
1770,6313.809686914627
1771,15028.727442042931
1772,14828.536035789011
1773,9125.001227125853
1774,14250.543678999342
1775,11352.883744693325
1776,12278.624151978089
1777,7051.361090639588
1778,15823.550100033332
1779,7466.37248531298
1780,11006.644665009277
1781,11088.3704708526
1782,9766.704001449689
1783,9885.44339930914
1784,8922.64604881617
1785,8148.382305726857
1786,7618.022813695028
1787,10899.373189223596
1788,8534.957694275903
1789,7662.405618488919
1790,8588.42837610721
1791,17525.98214872691
1792,11605.40160572785
1793,8393.939237790228
1794,9908.926608990996
1795,9162.250007842182
1796,9272.189412393604
1797,7336.409692953723
1798,9282.998844359145
1799,9559.366309745054
1800,8928.493608801129
1801,6172.126175809987
1802,9421.42880972814
1803,14555.05055860672
1804,26417.992463396
1805,9901.054062154431
1806,10665.609123850112
1807,9433.787846397485
1808,11714.326611363782
1809,10690.35792070896
1810,19016.548491106343
1811,8309.549725772093
1812,11511.440649830338
1813,9622.422090416543
1814,9221.21622745518
1815,12029.661171113965
1816,19995.234649889662
1817,7142.497398404453
1818,8850.619514345733
1819,14069.384382534612
1820,9171.393888691087
1821,9441.068779560528
1822,7756.977299329296
1823,16169.92980662433
1824,9157.12062347012
1825,11544.824174019988
1826,18259.537096488843
1827,10743.974561076218
1828,11023.66163315788
1829,9219.101857993946
1830,12159.381013202128
1831,10139.24459325752
1832,16509.774761779707
1833,13722.25743311086
1834,15129.24449577612
1835,9494.819547359926
1836,9361.79804251334
1837,8462.081481891235
1838,8262.938761960078
1839,11921.7099660623
1840,11407.970757047946
1841,13110.684276016436
1842,8994.202795625055
1843,11592.28222560967
1844,12512.31851608977
1845,11853.161102974223
1846,11287.80849305854
1847,9382.85292123208
1848,13247.18079089946
1849,9936.682087379677
1850,11608.525582998163
1851,12707.532941379592
1852,8937.564074064518
1853,11202.254989634586
1854,11146.401950488304
1855,9433.903145437109
1856,18396.270336895563
1857,11376.99338556806
1858,9803.338641673405
1859,19332.737009731696
1860,10190.56037595968
1861,10090.146307744992
1862,17900.68722472653
1863,8522.458386561231
1864,17824.03016403037
1865,18853.783814998154
1866,8834.906971238925
1867,9304.803256005507
1868,18718.33166632136
1869,12388.702734018168
1870,8963.19393126119
1871,24353.397421704016
1872,17677.174884865406
1873,20953.67732903525
1874,9442.504955398848
1875,9757.953511192323
1876,10744.231356287144
1877,9551.70176691551
1878,11768.323103990211
1879,9755.28380328464
1880,10211.494637967176
1881,16745.55531243996
1882,10305.043658107264
1883,14871.637873840133
1884,9546.19147468376
1885,9928.550744200593
1886,19965.32645846717
1887,8707.556395210131
1888,16905.4601634961
1889,19171.708502198828
1890,13446.741418471684
1891,10053.389830884831
1892,18211.066131436008
1893,14000.947081248703
1894,21816.4128577632
1895,13260.39800682267
1896,17621.77994653896
1897,18244.89710738656
1898,9839.318597503683
1899,9133.766016933158
1900,10049.821057918683
1901,10811.371365551184
1902,8377.443395540962
1903,10507.375390721276
1904,17492.83203511473
1905,8566.266187015175
1906,8601.869737805682
1907,12478.013070768968
1908,10468.892909063665
1909,7223.737618365982
1910,10465.798236333729
1911,10517.983877779578
1912,13473.477579849394
1913,9944.716683984903
1914,13080.905060361692
1915,11253.568606416216
1916,18290.86572175034
1917,9871.940588031935
1918,9762.305749090525
1919,21075.923462368955
1920,10068.200652869657
1921,12657.990429811734
1922,9248.09558355128
1923,10124.48347085692
1924,13189.3497523621
1925,10395.60049577438
1926,16364.787732019448
1927,11099.926595094774
1928,10364.66883692554
1929,13825.943890894909
1930,9484.613832714342
1931,16927.780130739473
1932,10832.548376975688
1933,12317.399346470878
1934,10268.142617718737
1935,16587.382659977007
1936,16288.640098466409
1937,10214.884812512808
1938,10716.423304581407
1939,13762.030734927212
1940,12819.14330727641
1941,9531.133791558668
1942,11688.32262224756
1943,12152.50451841894
1944,9853.892104286271
1945,11763.895204506638
1946,14073.265041332346
1947,12494.343724940234
1948,13539.269397413573
1949,10713.36422044614
1950,9790.52839030119
1951,10504.107155942816
1952,11385.734841377156
1953,17477.933081386967
1954,12993.511142006657
1955,9704.224894929044
1956,10957.393505042475
1957,10528.474664823876
1958,13753.390353965198
1959,16122.941903057754
1960,13433.202552307364
1961,11714.265786939208
1962,10584.534834082651
1963,14477.334256891709
1964,12652.829827780506
1965,15032.589522703123
1966,9844.60795640033
1967,14034.513623502457
1968,13379.18543360654
1969,10352.904019395348
1970,13920.293717623605
1971,9200.87961567439
1972,10459.790621596458
1973,10632.22594725916
1974,10155.667106130544
1975,10264.98364762782
1976,10558.107524640896
1977,7541.477307065363
1978,10071.41657503365
1979,10208.296105861884
1980,11424.098861330098
1981,9983.085122169774
1982,11494.46797465636
1983,10498.396874785132
1984,10379.46372466958
1985,9709.348057426903
1986,10187.456084782105
1987,10035.98281526259
1988,8977.050520584327
1989,10261.6592915099
1990,9747.614350198244
1991,9497.316013662052
1992,9734.054712390043
1993,13168.175425428504
1994,11146.552592122836
1995,10920.87803897707
1996,10652.714972487262
1997,13257.207679032232
1998,10941.626759737032
1999,11169.82914765744
2000,10903.191903481753
2001,13979.805620258816
2002,10343.020160648046
2003,10589.87573592096
2004,10644.596575504602
2005,10269.703820711558
2006,14609.79240441342
2007,12479.465843872526
2008,19156.66046783409
2009,13455.73221060369
2010,10449.234643206348
2011,13115.4560471452
2012,18009.312261878353
2013,17619.07353243035
2014,11028.002189327408
2015,12650.973517205091
2016,19253.49609242303
2017,9513.466644071432
2018,14068.16931941456
2019,16702.67871852032
2020,9983.866030985337
2021,17807.272821287068
2022,15256.201221090954
2023,12989.256266581697
2024,14813.181730008357
2025,12860.05543326752
2026,11478.10133453215
2027,12894.91607370818
2028,10125.746943210808
2029,10400.560255461647
2030,14155.322226647431
2031,12290.990044745233
2032,10175.38059651305
2033,9739.049017457348
2034,15034.053320129897
2035,14718.854899905777
2036,11276.107138947114
2037,17568.473578893594
2038,12426.359072207566
2039,12672.871610565771
2040,14812.137312035722
2041,17147.863967327627
2042,15587.707865524104
2043,12640.088122497878
2044,9506.532835928518
2045,14483.312669155104
2046,9693.358011420096
2047,14802.464344080005
2048,8225.951724242195
2049,8549.936593664412
2050,10521.294467100584
2051,8431.393867650046
2052,9863.772555793585
2053,12956.814013019595
2054,9818.3114277071
2055,9740.97387601351
2056,16089.70655429991
2057,16560.142872716293
2058,18089.687189249853
2059,13150.576454337128
2060,11299.528548609002
2061,9594.694197095549
2062,9617.77511379106
2063,11863.736238347434
2064,11437.224823213102
2065,12951.88022457004
2066,18256.94448866304
2067,9110.374190106026
2068,12354.669255239827
2069,8916.681898587265
2070,15078.202239429887
2071,10100.6343508574
2072,9470.91652336702
2073,11553.482838093274
2074,10324.956018125487
2075,9922.772567108224
2076,12354.243413270988
2077,10974.676288752344
2078,11210.520284407809
2079,16103.773513508351
2080,9411.818932532537
2081,9694.85094771554
2082,12500.945963760689
2083,10233.597404832492
2084,9532.97639021223
2085,11147.056977627484
2086,9468.404120264804
2087,11543.475516762715
2088,10129.512097314862
2089,9925.068273874023
2090,10659.063351883076
2091,14424.769767517486
2092,9427.537106809714
2093,11364.317952858228
2094,11072.505861062196
2095,9796.201799144015
2096,11589.32700139792
2097,12129.835374027163
2098,14560.721494737332
2099,16325.408296947064
2100,11287.452790246654
2101,9460.4309972531
2102,7985.116350784186
2103,9658.039946655505
2104,9177.65618452724
2105,9833.929887000071
2106,12345.239296261789
2107,9950.0350363373
2108,10084.764841481465
2109,10820.231917728424
2110,10070.968400444815
2111,11177.470214128978
2112,12358.824282991369
2113,8775.676891596926
2114,10277.056969074523
2115,13446.970647360333
2116,10612.021385613029
2117,10465.251462718625
2118,8626.046949937047
2119,11923.904065607006
2120,8685.253137803416
2121,8974.525807213644
2122,10745.41924423748
2123,8495.549032358216
2124,11138.605048851254
2125,12626.87979377644
2126,14993.774294268182
2127,9391.859855139815
2128,13027.80626339794
2129,8759.392996798995
2130,6713.725999661965
2131,10502.730234441964
2132,12285.940631402502
2133,11530.94749898033
2134,12501.571303715013
2135,9814.847287389077
2136,8834.218035105148
2137,9264.475888215118
2138,8495.551489453148
2139,9324.746177232011
2140,10194.674604703843
2141,10746.343057003232
2142,11474.280985314264
2143,10880.175258903664
2144,10370.246651882662
2145,9754.25306292819
2146,10089.219551895754
2147,13957.441409342957
2148,12210.295533282751
2149,10561.367277905492
2150,9638.196299220755
2151,12130.890119047192
2152,9503.316660670343
2153,10473.988731154592
2154,11788.873288746969
2155,11098.73356047803
2156,10304.363629855148
2157,10076.148082457104
2158,8685.08151928434
2159,7472.658182270935
2160,9196.387024776684
2161,9663.05301348172
2162,8211.052173799824
2163,9947.257201704631
2164,9124.068269065818
2165,11347.35888250113
2166,10165.685351786056
2167,7307.595404632433
2168,10626.46767562437
2169,9681.09784355175
2170,10510.414929373412
2171,10855.96520876952
2172,10428.538953931047
2173,19741.12539775761
2174,10568.052458118544
2175,9202.756597399472
2176,10033.371454105283
2177,11199.894605519064
2178,9594.051943220791
2179,10550.962475361895
2180,10615.226815334034
2181,11873.312042102962
2182,9153.468164373147
2183,10888.571174323895
2184,10446.069522242544
2185,10986.376443165183
2186,10169.419682422444
2187,10330.805075556476
2188,11419.889391380051
2189,11549.028461302849
2190,10221.60921637236
2191,10152.485943603951
2192,9967.244621915772
2193,9240.922657795072
2194,10868.274210237576
2195,6976.1736269988405
2196,14222.602275163776
2197,10059.580566185396
2198,9898.888902195456
2199,9689.40641365942
2200,9243.947397956754
2201,11622.2400644784
2202,9834.16021591041
2203,9635.219039731
2204,7320.103803224615
2205,8724.523087211488
2206,12781.963046165283
2207,9994.273218069831
2208,8505.195803454311
2209,8810.913429152533
2210,10696.838440091868
2211,10280.192443302409
2212,11793.553202183644
2213,10987.74192026893
2214,11992.35377277532
2215,10501.566991749933
2216,9082.774976895846
2217,9957.093541098397
2218,9861.902834370076
2219,10332.25015076956
2220,10268.58108218076
2221,11195.902335260753
2222,10581.43900209004
2223,12889.06589439919
2224,11500.908705715396
2225,6987.353291718311
2226,13235.195481856648
2227,10218.127487286472
2228,10652.39292559372
2229,10289.781546880517
2230,10713.042282208648
2231,10489.641687415233
2232,10208.600921392352
2233,8121.340943479604
2234,9812.695837735127
2235,10929.790629044606
2236,8552.433112593517
2237,9912.060510499005
2238,9944.31110134934
2239,8379.424104135709
2240,11533.89087925361
2241,10524.41273140546
2242,11206.483066589435
2243,9987.675660492385
2244,10800.75127021736
2245,9887.631359169942
2246,9643.479982750609
2247,9523.24390068075
2248,8851.079350881408
2249,9902.145236906958
2250,10327.273463309471
2251,9992.4100733806
2252,13369.849884238529
2253,10008.551267738614
2254,10027.07911303866
2255,11407.198116385292
2256,8974.305891972754
2257,11358.093469287818
2258,10870.478817633968
2259,10431.599601419644
2260,10867.50339548418
2261,10792.143238156566
2262,10968.755589805563
2263,9594.707584998074
2264,11468.98525511334
2265,10624.575169881064
2266,11355.814298346048
2267,10585.577202919563
2268,9596.103223670698
2269,8461.54191132822
2270,11119.153004160478
2271,10806.45508162518
2272,8634.455826640135
2273,10475.759809558504
2274,11274.44454119722
2275,11459.262810807266
2276,10509.151656314889
2277,11161.912325678826
2278,10878.30560874883
2279,10190.826615884276
2280,7998.865094480838
2281,9905.209174647342
2282,10069.098424181364
2283,10683.381801034237
2284,11207.210553151075
2285,8147.163338717617
2286,10296.090328993316
2287,9647.136481518835
2288,8879.149655793637
2289,10272.17541380272
2290,12396.018349600152
2291,11315.193998006138
2292,10334.864713235427
2293,10292.45175597016
2294,10748.548070965562
2295,8815.464349354144
2296,9528.39283877478
2297,11509.012422840073
2298,11195.288869656875
2299,11102.297338031023
2300,10066.167850430027
2301,9993.507754790766
2302,10210.76981795691
2303,10190.667810081575
2304,10969.442390009275
2305,16323.307855432897
2306,10994.700519980515
2307,10103.478571115373
2308,10925.794835801937
2309,11021.282863130597
2310,8955.741841273903
2311,10464.173932570891
2312,11317.9442858673
2313,8519.876582002486
2314,10221.197956296062
2315,10422.123257542196
2316,9835.476516901012
2317,10076.614287419292
2318,9807.916545564927
2319,11176.09993706872
2320,9908.09764853558
2321,10406.98494654208
2322,10385.332019047546
2323,10828.659216412929
2324,10359.72683066475
2325,10184.546046297955
2326,8760.352160570095
2327,10163.87292133917
2328,9154.377134795075
2329,10222.347254798196
2330,10830.93252951546
2331,10137.780845482444
2332,8543.426756056959
2333,10941.915329438503
2334,11240.36518553122
2335,10609.698347036376
2336,10896.46158470312
2337,10218.792808020784
2338,11936.027591108876
2339,9678.711463892874
2340,11579.133427770568
2341,10124.691381468014
2342,11329.594550876078
2343,10210.95503226372
2344,9841.681076335077
2345,10690.06612603914
2346,10835.916614308388
2347,11535.333816339968
2348,10472.869097047516
2349,10358.727081041689
2350,9363.28288446977
2351,10050.0945914373
2352,9001.586070780435
2353,11001.6612589327
2354,10421.812013645083
2355,10796.8924540141
2356,9477.122480150843
2357,8968.580639499318
2358,9861.543628894964
2359,8818.901104524015
2360,8783.547317559724
2361,11082.515310206034
2362,8248.276329922872
2363,10523.888597480189
2364,10272.048215035
2365,9838.858057239026
2366,8724.270219199007
2367,10592.467438872794
2368,11001.454019469806
2369,10369.551491209428
2370,11039.293152693852
2371,10376.640110971814
2372,10139.089425498114
2373,10534.19454622109
2374,10814.723645056603
2375,10167.425708320325
2376,11655.876778066731
2377,10827.680377176255
2378,9857.49332059094
2379,10261.722655704754
2380,10994.378644651211
2381,10111.172054083356
2382,10655.141981349629
2383,10549.153966143827
2384,9913.627038564407
2385,11649.136014854072
2386,8800.033006534517
2387,9674.701705694952
2388,12334.972147262692
2389,13163.23022118788
2390,11023.19164905218
2391,10877.415505374604
2392,11387.3194731835
2393,9827.51142672783
2394,8780.95423313378
2395,8329.831014670852
2396,10031.47603889625
2397,14050.649137276354
2398,42190.96370911365
2399,10903.278551034353
2400,11025.667625778544
2401,11186.25152882675
2402,11132.49171554212
2403,10842.830823021452
2404,7948.621266943039
2405,7883.261685011212
2406,11636.074124417932
2407,12149.930433219837
2408,10486.276580853475
2409,10390.123471216086
2410,10235.467362329638
2411,9963.059456884921
2412,10642.135507315443
2413,10712.003242183668
2414,9087.64605249707
2415,11089.08262730707
2416,11921.602779683546
2417,11045.269215418264
2418,9900.963997842198
2419,11055.08406035606
2420,8462.976354663395
2421,10326.49031420146
2422,11171.18219947395
2423,10295.858587983745
2424,10403.957138708141
2425,11785.730342051014
2426,10420.901856987992
2427,10533.35761472994
2428,8902.180546934927
2429,10624.106481975105
2430,10766.188929411785
2431,10446.670392444912
2432,11010.035686076579
2433,11269.873481709625
2434,10185.528207957745
2435,10743.166565352196
2436,10638.439704805056
2437,12842.741669364117
2438,10230.92604622333
2439,12145.840815863361
2440,10757.165549152325
2441,10481.623654201554
2442,10012.18869465343
2443,11060.500334565064
2444,11509.814289151276
2445,10576.592883239584
2446,10657.740440520582
2447,9812.566555940486
2448,9707.00282653476
2449,10266.251391872087
2450,11047.737311036208
2451,9834.096424581208
2452,10270.280936828469
2453,10612.73276657178
2454,10915.615507779887
2455,10167.53714499721
2456,10567.369169354208
2457,11204.115293508823
2458,10398.130948684076
2459,9415.25300105634
2460,10645.056865836692
2461,10570.82205823623
2462,8442.47732242461
2463,10531.316160583588
2464,8819.80773648691
2465,9463.257987534851
2466,10560.312049508659
2467,10077.377002814424
2468,10427.439294616428
2469,10304.60447610904
2470,10785.444664513048
2471,10463.524759018357
2472,10583.77726584151
2473,9974.438343812886
2474,10692.652857917823
2475,10492.346340676999
2476,10049.973912241103
2477,11391.662115639416
2478,10888.65346410905
2479,10507.283214973164
2480,9423.136687405164
2481,10366.529117942922
2482,11946.967551660986
2483,10137.470363962388
2484,10168.8734217737
2485,10000.186281008637
2486,10051.476921916554
2487,9652.745018043921
2488,10953.544241557911
2489,10554.31616110114
2490,10189.113010977699
2491,8370.89201329072
2492,11022.565356591263
2493,12242.76951486188
2494,9130.40051530746
2495,10080.828291511067
2496,11341.15768571066
2497,10354.964877965407
2498,9521.610122743166
2499,10946.101121467158
