episode,avg_q,step
1063,64.08976745605469,865622
1064,64.52144622802734,866622
1065,62.3640022277832,867622
1066,63.38828659057617,868622
1067,62.37538528442383,869622
1068,64.2620620727539,870622
1069,63.89546585083008,871622
1070,64.0480728149414,872622
1071,64.30039978027344,873622
1072,64.27111053466797,874622
1073,64.42244720458984,875622
1074,64.42326354980469,876622
1075,64.1938247680664,877622
1076,64.01118469238281,878622
1077,62.71441650390625,879622
1078,63.46710205078125,880622
1079,63.86984252929688,881622
1080,63.67390823364258,882622
1081,63.89507293701172,883622
1082,63.5571517944336,884622
1083,65.45223236083984,885622
1084,63.9087028503418,886622
1085,63.366966247558594,887622
1086,64.48138427734375,888622
1087,63.8616943359375,889622
1088,63.903297424316406,890622
1089,63.19377899169922,891622
1090,64.33812713623047,892622
1091,64.11328125,893622
1092,64.52891540527344,894622
1093,63.19367599487305,895622
1094,63.459228515625,896622
1095,64.28993225097656,897622
1096,64.50531768798828,898622
1097,63.878074645996094,899622
1098,63.99781036376953,900622
1099,65.65914916992188,901622
1100,64.2469253540039,902622
1101,64.86521911621094,903622
1102,64.5816650390625,904622
1103,64.66780853271484,905622
1104,64.17084503173828,906622
1105,64.14430236816406,907622
1106,64.63542175292969,908622
1107,64.18498992919922,909622
1108,64.8126449584961,910622
1109,62.91992950439453,911622
1110,63.4766960144043,912622
1111,64.29633331298828,913622
1112,65.40621185302734,914622
1113,64.47410583496094,915622
1114,64.5428695678711,916622
1115,63.90315628051758,917622
1116,64.59042358398438,918622
1117,64.82981872558594,919622
1118,64.59358215332031,920025
1119,64.5147933959961,921025
1120,64.4952392578125,922025
1121,64.66149139404297,923025
1122,64.42387390136719,924025
1123,65.11845397949219,925025
1124,65.39871978759766,926025
1125,64.1474609375,927025
1126,64.78031158447266,928025
1127,64.5489501953125,929025
1128,64.56196594238281,930025
1129,64.32041931152344,931025
1130,64.75108337402344,932025
1131,64.28826904296875,933025
1132,64.68408203125,934025
1133,65.93858337402344,935025
1134,65.2871322631836,936025
1135,65.07818603515625,937025
1136,65.96739196777344,938025
1137,64.2859115600586,938400
1138,65.48930358886719,939400
1139,65.04286193847656,940400
1140,65.1602554321289,941400
1141,65.16729736328125,942400
1142,64.37279510498047,943400
1143,64.88626861572266,944400
1144,64.46041107177734,945400
1145,64.3725814819336,946400
1146,64.72760009765625,947400
1147,63.96113204956055,948400
1148,64.93226623535156,949400
1149,64.2398452758789,950400
1150,64.35819244384766,951400
1151,64.68368530273438,952400
1152,64.1023178100586,953400
1153,64.10699462890625,954400
1154,63.91318893432617,955400
1155,64.31605529785156,956400
1156,64.90556335449219,957400
1157,65.51421356201172,958400
1158,64.71376037597656,959400
1159,65.17668151855469,960400
1160,64.83222961425781,961400
1161,64.70271301269531,961844
1162,65.16511535644531,962844
1163,64.75318145751953,963844
1164,63.932579040527344,964844
1165,64.28929138183594,965844
1166,64.5223159790039,966844
1167,64.62361145019531,967844
1168,64.777587890625,968844
1169,65.75372314453125,969844
1170,64.75807189941406,970844
1171,65.42242431640625,971844
1172,65.04176330566406,972844
1173,65.01692199707031,973844
1174,63.7332878112793,974844
1175,64.74116516113281,975844
1176,65.28878021240234,976844
1177,65.25225830078125,977844
1178,65.13969421386719,978844
1179,65.74766540527344,979844
1180,64.74406433105469,980844
1181,65.32437896728516,981844
1182,65.81158447265625,982844
1183,65.85916900634766,983844
1184,64.59695434570312,984844
1185,65.7110824584961,985844
1186,65.18138122558594,986844
1187,64.82587432861328,987844
1188,64.66130065917969,988844
1189,65.21923828125,989844
1190,64.9736557006836,990844
1191,64.66859436035156,991844
1192,64.70677947998047,991952
1193,64.76905822753906,992952
1194,64.66278839111328,993952
1195,64.62149047851562,994952
1196,64.63770294189453,995952
1197,65.16917419433594,996952
1198,64.94511413574219,997952
1199,64.49759674072266,998952
1200,64.8202133178711,999952
1201,65.15135955810547,1000952
1202,65.51177978515625,1001082
1203,65.05792999267578,1001195
1204,64.39030456542969,1002195
1205,65.1042709350586,1003195
1206,64.47240447998047,1003340
1207,64.68536376953125,1004340
1208,65.47689819335938,1005340
1209,65.17466735839844,1006340
1210,64.3494873046875,1007340
1211,64.87315368652344,1008340
1212,65.14382934570312,1009340
1213,66.50689697265625,1010340
1214,65.25475311279297,1011340
1215,64.76314544677734,1012340
1216,65.0552978515625,1013340
1217,65.4645767211914,1013429
1218,65.91303253173828,1014429
1219,64.8559341430664,1015429
1220,65.44819641113281,1016429
1221,64.77561950683594,1016549
1222,65.076904296875,1017549
1223,65.24483489990234,1018549
1224,65.1847152709961,1019549
1225,65.21046447753906,1020549
1226,64.93513488769531,1021549
1227,66.3208236694336,1022549
1228,66.21744537353516,1023549
1229,65.78938293457031,1024549
1230,65.00904846191406,1025549
1231,65.65494537353516,1026549
1232,65.41219329833984,1027549
1233,66.29368591308594,1028549
1234,65.96852111816406,1029549
1235,65.2939224243164,1030549
1236,64.20649719238281,1031549
1237,64.58232116699219,1032549
1238,63.384544372558594,1033549
1239,64.87997436523438,1034163
1240,66.45184326171875,1035163
1241,66.36445617675781,1036163
1242,66.10255432128906,1037163
1243,64.85667419433594,1038163
1244,65.25431823730469,1039163
1245,65.12276458740234,1040163
1246,66.47660064697266,1041163
1247,65.41075134277344,1041268
1248,65.84125518798828,1042268
1249,66.14707946777344,1043268
1250,65.04609680175781,1044268
1251,65.42823791503906,1045268
1252,65.76445007324219,1046268
1253,65.45722961425781,1047268
1254,66.29212951660156,1048268
1255,65.48866271972656,1049268
1256,64.81558227539062,1050268
1257,65.66320037841797,1051268
1258,64.75484466552734,1052268
1259,65.26847839355469,1053268
1260,65.670166015625,1054268
1261,64.88910675048828,1055268
1262,66.37068176269531,1056268
1263,66.51266479492188,1057268
1264,65.02137756347656,1058268
1265,65.76477813720703,1059268
1266,65.3504638671875,1060268
1267,66.37898254394531,1061268
1268,65.32072448730469,1062268
1269,64.97830963134766,1062347
1270,66.10990142822266,1063347
1271,65.55887603759766,1063599
1272,66.65257263183594,1064599
1273,64.97743225097656,1065599
1274,65.86912536621094,1066599
1275,66.55323791503906,1067599
1276,66.0185775756836,1068599
1277,65.07805633544922,1069599
1278,66.4974365234375,1070599
1279,65.29695129394531,1071599
1280,65.4017333984375,1072599
1281,65.59454345703125,1073599
1282,65.71411895751953,1074599
1283,65.63855743408203,1075599
1284,65.98454284667969,1076599
1285,65.88301086425781,1077599
1286,66.60005187988281,1078599
1287,65.46363830566406,1079599
1288,65.41905212402344,1080599
1289,65.43733215332031,1080692
1290,66.2975845336914,1080812
1291,67.74646759033203,1081812
1292,65.77320098876953,1082812
1293,66.28314208984375,1083812
1294,66.15263366699219,1084812
1295,65.79563903808594,1085812
1296,62.1403694152832,1086812
1297,65.35752868652344,1087812
1298,65.91414642333984,1088812
1299,66.46742248535156,1089812
1300,67.15050506591797,1090812
1301,66.98948669433594,1091812
1302,67.32947540283203,1092812
1303,66.525634765625,1093812
1304,66.38065338134766,1094812
1305,65.63581848144531,1094935
1306,66.51509094238281,1095935
1307,67.1197280883789,1096935
1308,66.97515869140625,1097935
1309,66.95682525634766,1098013
1310,66.55661010742188,1098115
1311,66.37687683105469,1099115
1312,68.17137145996094,1100115
1313,66.40312957763672,1101115
1314,66.929443359375,1102115
1315,66.92386627197266,1103115
1316,67.13140869140625,1104115
1317,68.00263977050781,1105115
1318,67.65782928466797,1106115
1319,66.72648620605469,1106230
1320,67.66288757324219,1106333
1321,67.77848815917969,1107333
1322,67.23946380615234,1107420
1323,66.70249938964844,1108420
1324,67.66435241699219,1109420
1325,67.7357406616211,1109506
1326,67.39938354492188,1110506
1327,67.20000457763672,1110584
1328,69.15061950683594,1110691
1329,67.35633850097656,1110769
1330,68.2037124633789,1111769
1331,68.10224914550781,1112769
1332,69.30130767822266,1113769
1333,68.40538787841797,1114769
1334,68.33130645751953,1115769
1335,68.03057861328125,1116769
1336,69.16943359375,1116847
1337,68.389404296875,1117847
1338,67.80001068115234,1118847
1339,68.33293151855469,1119847
1340,68.1681137084961,1119962
1341,67.90788269042969,1120962
1342,68.5015869140625,1121962
1343,68.61201477050781,1122962
1344,69.0840835571289,1123962
1345,68.76435852050781,1124962
1346,69.44252014160156,1125962
1347,68.48042297363281,1126962
1348,69.25212097167969,1127962
1349,68.25118255615234,1128962
1350,69.16580200195312,1129962
1351,69.07308197021484,1130962
1352,69.308837890625,1131962
1353,69.0801010131836,1132962
1354,69.10954284667969,1133078
1355,69.1137924194336,1134078
1356,68.45817565917969,1135078
1357,68.18453216552734,1136078
1358,69.68180084228516,1137078
1359,68.85567474365234,1137199
1360,69.48443603515625,1138199
1361,68.50309753417969,1139199
1362,68.37055206298828,1140199
1363,69.31830596923828,1141199
1364,70.06184387207031,1142199
1365,69.50877380371094,1143199
1366,70.21871185302734,1144199
1367,69.64237213134766,1145199
1368,69.87687683105469,1146199
1369,69.58436584472656,1147199
1370,69.02440643310547,1147316
1371,69.52262115478516,1148316
1372,69.72469329833984,1149316
1373,67.75577545166016,1150316
1374,69.49909973144531,1151316
1375,68.9285888671875,1152316
1376,68.76127624511719,1153316
1377,68.64585876464844,1154316
1378,69.44606018066406,1155316
1379,68.49082946777344,1156316
1380,68.87208557128906,1157316
1381,68.7403793334961,1158316
1382,68.9244155883789,1159316
1383,67.37480163574219,1160316
1384,68.52442932128906,1161316
1385,67.96745300292969,1161400
1386,70.01840209960938,1162400
1387,69.15343475341797,1163400
1388,68.51933288574219,1164400
1389,68.62789154052734,1165400
1390,68.40620422363281,1166400
1391,68.58374786376953,1167400
1392,67.94599914550781,1168400
1393,67.56294250488281,1169400
1394,67.6426773071289,1170400
1395,67.4079818725586,1171400
1396,69.6051254272461,1172400
1397,68.61432647705078,1173400
1398,67.52609252929688,1174400
1399,67.86763000488281,1175400
1400,68.19386291503906,1175580
1401,67.36203002929688,1176580
1402,67.43962097167969,1177580
1403,67.56675720214844,1178580
1404,66.01029205322266,1179580
1405,66.1816635131836,1180580
1406,66.87785339355469,1181580
1407,66.82213592529297,1182580
1408,66.80611419677734,1183580
1409,67.71994018554688,1184580
1410,65.8582992553711,1185580
1411,66.62313842773438,1186580
1412,66.87972259521484,1187580
1413,66.07440185546875,1187683
1414,67.49983978271484,1188683
1415,66.23304748535156,1189683
1416,66.593017578125,1190683
1417,65.43757629394531,1191683
1418,66.33758544921875,1192683
1419,66.24002838134766,1193683
1420,66.54071807861328,1194683
1421,66.09147644042969,1195683
1422,65.8687973022461,1196683
1423,65.715576171875,1197683
1424,65.78248596191406,1198683
1425,65.22817993164062,1199683
1426,65.41424560546875,1200683
1427,66.29609680175781,1201683
1428,65.48209381103516,1202683
1429,65.32676696777344,1203683
1430,65.11349487304688,1204683
1431,65.80015563964844,1204767
1432,64.84297180175781,1205767
1433,65.10548400878906,1206767
1434,65.72880554199219,1207767
1435,65.72282409667969,1208767
1436,65.35858154296875,1209151
1437,65.81652069091797,1210151
1438,65.72953033447266,1211151
1439,65.533447265625,1212151
1440,65.06019592285156,1213151
1441,64.36724090576172,1214151
1442,65.6512680053711,1215151
1443,64.71855163574219,1216151
1444,65.0809326171875,1217151
1445,64.80480194091797,1218151
1446,65.41261291503906,1219151
1447,65.18742370605469,1220151
1448,65.01153564453125,1221151
1449,65.29034423828125,1222151
1450,64.21625518798828,1223151
1451,65.54317474365234,1224151
1452,65.67259216308594,1225151
1453,64.7454833984375,1226151
1454,65.24713134765625,1227151
1455,64.92362213134766,1228151
1456,65.54701232910156,1229151
1457,65.2287368774414,1230151
1458,64.2860107421875,1231151
1459,65.24711608886719,1232151
1460,65.15006256103516,1233151
1461,64.5064697265625,1233421
1462,64.03680419921875,1234421
1463,63.43204498291016,1235421
1464,65.95408630371094,1236421
1465,65.34526062011719,1237421
1466,65.68199920654297,1238421
1467,65.58540344238281,1239421
1468,65.49688720703125,1239557
1469,65.41450500488281,1240557
1470,65.46772766113281,1241557
1471,64.78145599365234,1242557
1472,65.19277954101562,1243557
1473,64.78700256347656,1244557
1474,65.9599609375,1245557
1475,65.61039733886719,1246557
1476,65.63738250732422,1247557
1477,66.43130493164062,1248557
1478,65.39250183105469,1249557
1479,65.69670867919922,1250557
1480,65.53926086425781,1251557
1481,66.14540100097656,1252557
1482,66.1358413696289,1253202
1483,66.33675384521484,1254202
1484,65.5171890258789,1254293
1485,65.40602111816406,1255293
1486,65.66740417480469,1256293
1487,66.49241638183594,1257293
1488,65.60530853271484,1258293
1489,65.8652572631836,1259293
1490,65.95808410644531,1260293
1491,64.5827865600586,1261293
1492,66.01351928710938,1262293
1493,64.99266052246094,1263293
1494,65.0198974609375,1264293
1495,64.77421569824219,1265293
1496,65.08565521240234,1266293
1497,65.15278625488281,1267293
1498,65.02094268798828,1268293
1499,64.96228790283203,1269293
1500,66.0628890991211,1270293
1501,65.27635192871094,1271293
1502,66.42002868652344,1272293
1503,66.32975006103516,1273293
1504,65.63624572753906,1274293
1505,66.4537582397461,1275293
1506,65.58766174316406,1276293
1507,66.33184814453125,1277293
1508,66.51609802246094,1277410
1509,65.78096771240234,1278410
1510,66.42332458496094,1278516
1511,65.9640884399414,1279516
1512,65.66963958740234,1280516
1513,66.08472442626953,1281516
1514,66.09855651855469,1282516
1515,65.59432220458984,1283516
1516,66.10540771484375,1284516
1517,67.38450622558594,1285516
1518,66.60884094238281,1285617
1519,65.46926879882812,1286617
1520,66.11128234863281,1287617
1521,66.37339782714844,1287709
1522,65.90911865234375,1288709
1523,66.30766296386719,1289709
1524,65.67903900146484,1290709
1525,66.08332824707031,1290798
1526,65.37353515625,1291798
1527,64.71625518798828,1292798
1528,66.2531509399414,1293798
1529,64.88567352294922,1294798
1530,65.87718963623047,1295798
1531,66.3606948852539,1296798
1532,67.16077423095703,1296911
1533,66.30029296875,1297911
1534,66.35514831542969,1298911
1535,64.94218444824219,1299029
1536,65.38075256347656,1299167
1537,66.2362289428711,1299299
1538,65.8833236694336,1299426
1539,65.45296478271484,1299520
1540,66.85664367675781,1300520
1541,67.41188049316406,1301520
1542,65.49091339111328,1301619
1543,66.28976440429688,1302619
1544,66.3807144165039,1303619
1545,65.95934295654297,1304619
1546,65.94232177734375,1305619
1547,66.7372817993164,1306619
1548,65.78253173828125,1307619
1549,67.21004486083984,1308619
1550,66.25936126708984,1309619
1551,66.31517028808594,1310619
1552,66.43151092529297,1311619
1553,66.9651107788086,1312619
1554,65.62702178955078,1313619
1555,66.45393371582031,1313716
1556,66.18244934082031,1314716
1557,66.37373352050781,1315716
1558,66.18751525878906,1316716
1559,67.61105346679688,1317716
1560,65.25984191894531,1317822
1561,66.2402114868164,1318822
1562,65.74842071533203,1319822
1563,66.18989562988281,1320822
1564,64.71947479248047,1321822
1565,66.6815414428711,1322822
1566,66.43001556396484,1323822
1567,65.39700317382812,1324822
1568,65.9583740234375,1324920
1569,66.53605651855469,1324999
1570,65.3698501586914,1325999
1571,66.23838806152344,1326999
1572,66.64237976074219,1327999
1573,65.58070373535156,1328999
1574,65.73455047607422,1329999
1575,64.3546142578125,1330091
1576,65.67288208007812,1331091
1577,65.68763732910156,1332091
1578,65.71243286132812,1332196
1579,65.06263732910156,1332634
1580,65.97093963623047,1332740
1581,64.55113983154297,1333740
1582,65.07088470458984,1334740
1583,64.81285095214844,1335251
1584,65.12767028808594,1336251
1585,65.29951477050781,1336335
1586,65.28407287597656,1336442
1587,65.20126342773438,1336543
1588,63.636680603027344,1337543
1589,65.64942932128906,1338543
1590,64.47088623046875,1338635
1591,65.78092956542969,1339635
1592,65.21656799316406,1340635
1593,65.65794372558594,1341635
1594,65.51509094238281,1342635
1595,64.39552307128906,1343635
1596,64.38873291015625,1344635
1597,65.01532745361328,1345635
1598,64.93208312988281,1346635
1599,66.15095520019531,1346727
1600,64.2589340209961,1346830
1601,66.79395294189453,1347830
1602,65.29414367675781,1348830
1603,65.00164794921875,1349830
1604,65.390625,1350830
1605,64.80213928222656,1351830
1606,64.73381042480469,1352830
1607,65.67749786376953,1353830
1608,64.81257629394531,1354830
1609,65.42115020751953,1355830
1610,65.12413024902344,1355892
1611,65.15306854248047,1355971
1612,65.37995147705078,1356971
1613,65.24144744873047,1357080
1614,65.55564880371094,1357171
1615,64.62702941894531,1357302
1616,66.04862213134766,1357382
1617,65.24063873291016,1357485
1618,64.66477966308594,1358485
1619,65.3591079711914,1359485
1620,65.22807312011719,1360485
1621,64.89067077636719,1361485
1622,66.14067077636719,1362485
1623,65.28299713134766,1363485
1624,65.40206146240234,1364485
1625,65.18370056152344,1365485
1626,64.9635238647461,1366485
1627,64.93233489990234,1367485
1628,65.05711364746094,1367588
1629,65.06177520751953,1368588
1630,64.38075256347656,1369588
1631,64.628662109375,1370588
1632,65.77015686035156,1371588
1633,65.7937240600586,1371664
1634,64.82975769042969,1371753
1635,65.73255157470703,1372753
1636,65.52165222167969,1372854
1637,65.00341033935547,1372959
1638,65.16654968261719,1373959
1639,65.74433898925781,1374066
1640,66.12140655517578,1375066
1641,64.8960952758789,1376066
1642,65.61582946777344,1377066
1643,65.5362319946289,1377175
1644,66.14292907714844,1378175
1645,65.41446685791016,1379175
1646,65.99593353271484,1379277
1647,66.16976928710938,1380277
1648,65.6026382446289,1381277
1649,65.1856460571289,1381360
1650,65.9640884399414,1382360
1651,66.29422760009766,1383360
1652,64.7304458618164,1384360
1653,65.45556640625,1385360
1654,64.20770263671875,1385464
1655,65.92943572998047,1386464
1656,65.3575439453125,1387464
1657,64.5396957397461,1388464
1658,64.53627014160156,1389464
1659,65.88697052001953,1390464
1660,65.31646728515625,1391464
1661,65.080322265625,1392464
1662,65.62953186035156,1393464
1663,65.77610778808594,1394464
1664,65.8679428100586,1395464
1665,65.8549575805664,1396464
1666,65.50069427490234,1396575
1667,64.5672836303711,1396681
1668,65.35630798339844,1397681
1669,65.7746353149414,1398681
1670,65.49440002441406,1398805
1671,66.34696960449219,1399805
1672,65.41131591796875,1399916
1673,65.81309509277344,1400916
1674,65.49015045166016,1401916
1675,65.74964904785156,1402916
1676,65.53246307373047,1403222
1677,65.88789367675781,1404222
1678,66.06905364990234,1405222
1679,65.75030517578125,1405329
1680,65.76756286621094,1406329
1681,65.47483825683594,1407329
1682,64.83140563964844,1408329
1683,65.85198974609375,1408455
1684,65.23857116699219,1409455
1685,66.0484848022461,1410455
1686,65.26570129394531,1411455
1687,65.9278793334961,1412455
1688,66.06986999511719,1413455
1689,67.04704284667969,1414455
1690,66.01273345947266,1415455
1691,65.5885009765625,1416455
1692,65.5514907836914,1417455
1693,66.3346939086914,1418455
1694,65.59439849853516,1419455
1695,65.80660247802734,1420455
1696,66.14705657958984,1421455
1697,66.5450668334961,1422455
1698,66.2236099243164,1423455
1699,65.83817291259766,1424455
1700,64.67696380615234,1425455
1701,67.91114044189453,1426455
1702,66.62140655517578,1427455
1703,66.80860900878906,1428455
1704,66.52135467529297,1429455
1705,66.83406066894531,1430455
1706,66.77398681640625,1431455
1707,66.26268005371094,1432455
1708,66.83625793457031,1433455
1709,66.8257064819336,1434455
1710,67.5566635131836,1435455
1711,67.70149230957031,1436455
1712,66.84758758544922,1437455
1713,67.93737030029297,1438455
1714,67.8714828491211,1439455
1715,68.40209197998047,1440455
1716,67.51102447509766,1441455
1717,68.0279312133789,1442455
1718,67.5528335571289,1443455
1719,67.3874282836914,1444455
1720,68.78353881835938,1445455
1721,68.32244873046875,1446455
1722,68.82686614990234,1447455
1723,68.19154357910156,1448455
1724,69.00502014160156,1449455
1725,67.94344329833984,1450455
1726,68.51881408691406,1451455
1727,68.81758117675781,1452455
1728,69.36341857910156,1453455
1729,68.58937072753906,1454455
1730,68.90961456298828,1455455
1731,69.56643676757812,1455542
1732,67.97163391113281,1456542
1733,70.13093566894531,1457542
1734,69.15979766845703,1458542
1735,70.23861694335938,1459542
1736,69.38165283203125,1460542
1737,68.37650299072266,1461542
1738,69.60707092285156,1462542
1739,70.08342742919922,1463542
1740,69.22794342041016,1464542
1741,69.76588439941406,1465124
1742,69.57308197021484,1465265
1743,69.97620391845703,1465369
1744,70.66009521484375,1466369
1745,70.18355560302734,1467369
1746,70.21956634521484,1467479
1747,70.64295959472656,1468479
1748,69.97421264648438,1469479
1749,69.9300308227539,1470479
1750,70.40882110595703,1471479
1751,70.01921081542969,1472479
1752,70.28788757324219,1473479
1753,69.51896667480469,1474479
1754,70.54750061035156,1475479
1755,69.54366302490234,1475566
1756,69.15692138671875,1475683
1757,69.96078491210938,1476683
1758,70.09169006347656,1477683
1759,70.89878845214844,1478683
1760,70.4729995727539,1479683
1761,70.96012115478516,1480683
1762,70.91695404052734,1481683
1763,70.25465393066406,1482683
1764,71.244140625,1482807
1765,71.67118835449219,1483807
1766,71.11353302001953,1484807
1767,70.53797912597656,1485807
1768,71.7096939086914,1486807
1769,71.6591796875,1487807
1770,70.27513122558594,1488807
1771,72.47964477539062,1489807
1772,72.39383697509766,1490807
1773,72.07203674316406,1491807
1774,72.28131866455078,1492807
1775,72.73431396484375,1493807
1776,72.88604736328125,1494807
1777,72.13924407958984,1494923
1778,73.1239242553711,1495923
1779,73.50887298583984,1496923
1780,72.02279663085938,1497923
1781,72.56938934326172,1498923
1782,71.50847625732422,1499923
1783,72.82887268066406,1500923
1784,73.01374053955078,1501923
1785,72.67057037353516,1502923
1786,73.52649688720703,1503017
1787,72.34648895263672,1504017
1788,71.5678939819336,1505017
1789,72.71932220458984,1506017
1790,73.17073059082031,1507017
1791,72.38941955566406,1508017
1792,73.07582092285156,1509017
1793,73.20365142822266,1510017
1794,72.19979095458984,1511017
1795,73.55157470703125,1512017
1796,72.80601501464844,1512093
1797,71.19788360595703,1513093
1798,72.38345336914062,1514093
1799,73.43074035644531,1515093
1800,72.5421371459961,1516093
1801,72.73533630371094,1517093
1802,73.30255889892578,1518093
1803,72.95591735839844,1519093
1804,71.89851379394531,1520093
1805,72.80558013916016,1521093
1806,72.92927551269531,1522093
1807,72.501708984375,1523093
1808,72.91635131835938,1524093
1809,72.2244644165039,1525093
1810,72.01319885253906,1526093
1811,72.55494689941406,1527093
1812,71.38279724121094,1528093
1813,71.10176849365234,1529093
1814,71.38107299804688,1530093
1815,71.71148681640625,1531093
1816,71.25194549560547,1532093
1817,72.88704681396484,1533093
1818,71.60447692871094,1534093
1819,72.8532485961914,1535093
1820,72.47221374511719,1536093
1821,71.84358978271484,1537093
1822,71.11660766601562,1538093
1823,73.1019515991211,1539093
1824,71.3989486694336,1540093
1825,72.08967590332031,1541093
1826,72.106689453125,1542093
1827,71.2639389038086,1543093
1828,71.65547943115234,1544093
1829,70.27275085449219,1545093
1830,70.8819808959961,1546093
1831,71.03919982910156,1547093
1832,71.27336883544922,1548093
1833,70.74431610107422,1549093
1834,70.37383270263672,1550093
1835,70.4161376953125,1551093
1836,70.88530731201172,1552093
1837,72.10511779785156,1553093
1838,70.3030014038086,1554093
1839,70.13835144042969,1555093
1840,71.69178771972656,1556093
1841,70.7096939086914,1557093
1842,69.58043670654297,1558093
1843,71.0357437133789,1559093
1844,70.83538818359375,1560093
1845,70.40520477294922,1561093
1846,70.71794128417969,1562093
1847,71.11096954345703,1563093
1848,69.85712432861328,1564093
1849,70.74853515625,1565093
1850,72.31318664550781,1566093
1851,69.75786590576172,1567093
1852,70.44615173339844,1568093
1853,70.24348449707031,1569093
1854,68.43170166015625,1570093
1855,70.30646514892578,1571093
1856,71.11804962158203,1572093
1857,70.8295669555664,1573093
1858,70.01139831542969,1574093
1859,71.83094787597656,1575093
1860,70.72297668457031,1576093
1861,71.16959381103516,1577093
1862,69.83589172363281,1578093
1863,69.93993377685547,1579093
1864,71.70600128173828,1580093
1865,70.68583679199219,1580212
1866,70.54573059082031,1581212
1867,69.932373046875,1582212
1868,70.67034912109375,1583212
1869,70.14839172363281,1584212
1870,70.68861389160156,1585212
1871,69.74214172363281,1586212
1872,69.94725036621094,1587212
1873,69.3967514038086,1588212
1874,68.73444366455078,1589212
1875,69.5007095336914,1589342
1876,69.07621002197266,1590342
1877,69.95845794677734,1591342
1878,70.37117767333984,1592342
1879,69.1180191040039,1593342
1880,69.53819274902344,1594342
1881,68.98262023925781,1595342
1882,69.63294982910156,1596342
1883,69.82710266113281,1597342
1884,69.1058578491211,1598342
1885,68.92242431640625,1599342
1886,69.06244659423828,1600342
1887,69.21255493164062,1601342
1888,69.39158630371094,1602342
1889,68.57160186767578,1603342
1890,69.78302764892578,1604342
1891,69.48060607910156,1605342
1892,69.30018615722656,1606342
1893,69.12284851074219,1607342
1894,69.34022521972656,1608342
1895,69.0754623413086,1609342
1896,68.66407775878906,1610342
1897,68.45111846923828,1611342
1898,69.19681549072266,1612342
1899,68.7697982788086,1613342
1900,69.12989044189453,1614342
1901,69.30162811279297,1615342
1902,69.57145690917969,1616342
1903,68.16316986083984,1617342
1904,68.67222595214844,1618342
1905,69.2109603881836,1619342
1906,68.52015686035156,1620342
1907,69.25926208496094,1621342
1908,69.09196472167969,1622342
1909,69.3024673461914,1623342
1910,68.91316223144531,1624342
1911,69.2465591430664,1625342
1912,69.30162048339844,1626342
1913,68.38599395751953,1627342
1914,69.26417541503906,1628342
1915,69.0628433227539,1629342
1916,67.79988098144531,1630342
1917,68.54193115234375,1631342
1918,69.83534240722656,1632342
1919,68.45298767089844,1633342
1920,68.04509735107422,1634342
1921,68.45800018310547,1635342
1922,67.82658386230469,1636342
1923,68.89458465576172,1637342
1924,68.35079193115234,1638342
1925,68.50157165527344,1639342
1926,68.6527328491211,1640342
1927,68.40959930419922,1641342
1928,68.49059295654297,1642342
1929,67.64310455322266,1643342
1930,68.569091796875,1644342
1931,68.67085266113281,1645342
1932,69.61934661865234,1645443
1933,69.82376861572266,1646443
1934,68.28636169433594,1647443
1935,68.86370849609375,1648443
1936,68.43544006347656,1649443
1937,69.17620849609375,1650443
1938,69.25749969482422,1651443
1939,68.77970123291016,1652443
1940,69.68009948730469,1653443
1941,67.77386474609375,1654443
1942,69.99299621582031,1655443
1943,68.01205444335938,1656443
1944,67.93753814697266,1657443
1945,68.98310852050781,1657567
1946,69.2774429321289,1658567
1947,68.6747055053711,1658651
1948,67.76513671875,1659651
1949,67.95293426513672,1660651
1950,68.39552307128906,1661651
1951,68.23918151855469,1662651
1952,68.87176513671875,1663651
1953,67.97245025634766,1663751
1954,67.75826263427734,1664751
1955,66.91355895996094,1665751
1956,67.40193176269531,1666751
1957,67.35847473144531,1667751
1958,66.75944519042969,1668751
1959,68.71009826660156,1668849
1960,67.910888671875,1669849
1961,67.20895385742188,1670849
1962,67.2744140625,1671849
1963,67.3515853881836,1672849
1964,67.77406311035156,1673849
1965,67.71795654296875,1674849
1966,67.56201934814453,1675849
1967,67.63981628417969,1675993
1968,67.49273681640625,1676993
1969,66.8212661743164,1677093
1970,67.06544494628906,1678093
1971,68.23751831054688,1678184
1972,65.56492614746094,1679184
1973,67.3145523071289,1680184
1974,66.70713806152344,1681184
1975,67.16647338867188,1681252
1976,66.42185974121094,1681362
1977,66.48114013671875,1681465
1978,65.90641784667969,1681555
1979,67.74534606933594,1681650
1980,66.8876724243164,1682650
1981,66.80533599853516,1683650
1982,67.36286926269531,1683723
1983,67.08879852294922,1683836
1984,66.12226867675781,1683919
1985,67.02519226074219,1684919
1986,66.50526428222656,1685919
1987,66.32594299316406,1686919
1988,66.47013092041016,1686998
1989,66.6977767944336,1687998
1990,66.12095642089844,1688119
1991,66.7978286743164,1689119
1992,67.97521209716797,1689234
1993,67.1452865600586,1690234
1994,67.33998107910156,1691234
1995,66.2353286743164,1692234
1996,66.0064926147461,1693234
1997,66.44511413574219,1694234
1998,66.80940246582031,1695234
1999,66.24614715576172,1696234
