episode,total_reward,step
273,-178.9933582143858,143361
274,-9.23360431700894,144361
275,-159.2048931485042,144514
276,-210.5268222148152,144869
277,-221.715073241372,145068
278,-220.67779560782947,145993
279,-164.15590988704935,146351
280,18.20946837123484,147351
281,39.71478019747883,148351
282,112.8863680624636,149351
283,-201.25862778234296,150100
284,-149.32453145577165,150491
285,-31.72571956086904,150670
286,-144.34290538472123,150874
287,-19.18419667729177,150989
288,-78.31160887167789,151989
289,-229.76607457583304,152679
290,-109.81995730128074,153679
291,-128.86606039304752,153945
292,6.543521176005015,154945
293,94.98587450670313,155945
294,118.3315919664892,156945
295,-19.14804125612136,157945
296,-105.66017287562136,158350
297,-191.0824832431972,159350
298,-38.32318804785609,159427
299,-310.4155882265768,160112
300,-488.07059437735006,160423
301,-18.23886476317421,161423
302,-41.1458762063412,162423
303,-144.23430396337062,162972
304,-114.44244771581724,163972
305,-127.13487263431308,164676
306,-156.99632046627812,165273
307,-99.24620236689223,166273
308,-17.511130614439026,167273
309,-5.981362766469829,168273
310,-27.436667069472605,168469
311,-114.89451702393126,168930
312,-72.51003337092698,169930
313,-63.27993875491666,170930
314,-85.88951121456921,171930
315,-9.902192372828722,172930
316,8.986315146787092,173930
317,-54.73372422484681,174930
318,-50.608625365421176,175930
319,-78.05747353471816,176930
320,-40.24217653600499,177930
321,-55.00154447823297,178930
322,-107.62388427834958,179119
323,-33.1209840758238,180119
324,-85.61932582664303,180377
325,-63.0298500599456,181377
326,-19.235357158555416,182377
327,14.998351555550473,183377
328,-59.01195749174804,184377
329,62.59676926021348,185377
330,-35.05101055209525,186377
331,-7.967986566189211,187377
332,12.63669210660737,188377
333,-24.22365567064844,189377
334,-4.443091261317022,190377
335,-46.10872568277409,191377
336,-0.2903564444277435,192377
337,-35.36069070419762,193377
338,53.8347445873369,194377
339,26.14173558494076,195377
340,-18.42852889659116,196377
341,-8.666215055534849,197377
342,-19.480316227884032,198377
343,-35.113161062356085,199377
344,-95.27439240913372,200377
345,8.798302611452527,201377
346,-16.660086594638415,202377
347,-69.22623113403097,203038
348,-24.00247311522253,204038
349,-30.35110747697763,205038
350,-44.35644602574757,206038
351,-54.051520736538805,206375
352,-9.128782149404287,207375
353,-28.68629995042284,208375
354,-47.021936777979136,209375
355,62.23378722940106,210375
356,-2.177639925852418,211375
357,19.85071062236966,212375
358,-41.3216880003456,213375
359,-63.38576562376693,214375
360,-27.566018104786053,215375
361,6.018677278305404,216375
362,-32.04103296296671,217375
363,28.598381327814423,218375
364,-24.641147850546982,219375
365,-22.451690913410857,220375
366,-34.9609988333541,221375
367,20.90060659020673,222375
368,-6.7575745459180325,223375
369,-26.705078148283064,224375
370,-14.819086259405594,225375
371,13.563131553237326,226375
372,105.92673169581394,227375
373,-24.885718647856265,228375
374,2.7256759001029423,229375
375,-8.248835936770774,230375
376,-4.597192015382461,231375
377,58.83989943331108,232375
378,106.51931070460704,233375
379,65.22519307164475,234375
380,60.88787424431939,235375
381,86.77929733367637,236375
382,54.66247403569287,237375
383,59.25066108968531,238375
384,98.22721872777402,239375
385,61.87786145739665,240375
386,66.77736220427323,241375
387,102.62640282892971,242375
388,157.0873723246914,243375
389,59.871286439709365,244375
390,118.04057886757072,245375
391,73.6460341954371,246375
392,124.74167718645184,247375
393,-17.98978578823153,248375
394,87.76008537022062,249375
395,147.1016509121691,250375
396,17.707990904629696,251375
397,74.97656515204653,252375
398,59.08442611189093,253375
399,80.78180023969617,254375
400,-42.15728258946911,255375
401,35.730083228321746,256375
402,161.84009954344947,257375
403,-16.59692997520324,258375
404,34.83078349502466,259375
405,79.66112735657953,260375
406,42.50856838049367,261375
407,-7.286400200449862,262375
408,144.6352091683657,263375
409,162.41378630240797,264375
410,72.70207287569065,265375
411,144.95895530516282,266375
412,159.70384104847471,267375
413,5.993264528806321,268375
414,89.17736182530643,269375
415,-16.779675633530132,270375
416,-94.21690063551068,270522
417,-63.191084459540434,270694
418,17.410996506456286,271694
419,56.65251661511138,272694
420,-21.983202919363976,273694
421,169.39203772344626,274694
422,78.86865863931598,275694
423,65.11771678738296,276694
424,90.05486885823484,277694
425,63.172224446665496,278694
426,110.33311677484755,279694
427,175.38459223110112,280694
428,57.70820969202032,281694
429,-10.50171481340658,282694
430,9.65832948917523,283694
431,43.78193381981691,284694
432,109.85560265160166,285694
433,86.0801778594614,286694
434,-80.14383647422073,287694
435,-17.44021389540285,288694
436,175.27126100774512,289694
437,-61.11474430473754,290694
438,90.39348549715942,291694
439,-68.96671545994468,292694
440,-51.017746077050106,293694
441,-34.83833916235017,294694
442,148.10119464497984,295694
443,56.619159954134375,296694
444,106.43261817441088,297694
445,172.78948029642925,298694
446,59.6849263694312,299694
447,77.28243440121878,300694
448,139.11632432102851,301694
449,136.66093982296297,302694
450,-41.57322032912634,303694
451,-30.35942671727389,304694
452,124.78167266589298,305694
453,-23.649767539463937,306694
454,-7.743752271460835,307694
455,-43.531270884443074,308228
456,68.71683260823193,309228
457,89.56451226977515,310228
458,122.8119508207601,311228
459,83.90817875834182,312228
460,127.21082823938924,313228
461,102.93582732499816,314228
462,92.84219325592858,315228
463,69.80148316235864,316228
464,92.88692714972422,317228
465,-49.65224883164046,318228
466,115.47462809883292,319228
467,100.4459659332224,320228
468,68.85780887427973,321228
469,105.53818574894105,322228
470,139.27636517160136,323228
471,55.76910733213299,324228
472,112.60947332018986,325228
473,97.823165313981,326228
474,101.8783555087357,327228
475,134.42073083025753,328228
476,54.76284793310333,329228
477,-169.9799773549894,330081
478,127.07755820674356,331081
479,140.30898795905523,332081
480,117.8195770586026,333081
481,154.6902529472718,334081
482,115.41813044209266,335081
483,44.954947095306125,336081
484,141.1918412012892,337081
485,110.77629739964324,338081
486,144.20645455899648,339081
487,108.10217829982868,340081
488,162.8898824888056,341081
489,143.34514179162215,342081
490,74.4525117654266,343081
491,12.097105783876032,343379
492,187.99947422923287,344379
493,89.46871896402445,345379
494,-30.799497613916174,346379
495,127.20410080278543,347379
496,136.24335496373624,348379
497,165.71442760270293,349379
498,158.90062488689728,350379
499,-7.129991289926693,351379
500,163.09290155326016,352379
501,-35.473726944299415,353379
502,131.439165822434,354379
503,34.593589515890926,355379
504,114.77955919713712,356379
505,101.8610258405388,357379
506,181.9345367126807,358379
507,81.6789835151867,359379
508,97.10274899282376,360379
509,-13.970651242932943,361379
510,150.66629847808508,362379
511,50.2080607320313,363379
512,131.44091541017406,364379
513,143.39865178631953,365379
514,108.55014406473492,366379
515,-19.06569779862184,367379
516,76.02629868814256,368379
517,38.5042916379025,369379
518,-9.8381204129837,370379
519,-34.30570964110666,371379
520,146.4236236067809,372379
521,139.7835279671708,373379
522,142.26743251047446,374379
523,123.65299052285263,375379
524,-28.39015326334629,376379
525,22.847028751159087,377379
526,89.82798438030295,378379
527,123.41718922617656,379379
528,166.33552717709972,380379
529,47.741850553429686,381379
530,-27.79582466511056,382379
531,160.32730654953411,383379
532,113.551561101689,384379
533,23.47449863725342,385379
534,159.76799102529912,386379
535,62.30927234892442,387379
536,43.411776062101126,387482
537,34.020641588256694,388482
538,139.52502875274513,389482
539,162.211470445779,390482
540,26.940538734197617,390592
541,114.39685300376732,391592
542,35.26799257006496,391752
543,121.08952697610948,392752
544,150.62225138011854,393752
545,34.5326376237208,393855
546,143.63636392899207,394855
